"id","index","type","score","date","speaker","party","function","role","paragraphs_count","house","highlight text"
"nl.proc.ob.d.h-tk-20132014-78-23.1.8.52","nl.proc","speech",0.06026427,"2014-04-22","Otwin van Dijk","PvdA","De heer","mp",1,"commons","Dagbesteding is ontzettend belangrijk voor mensen. Dat geldt ook voor het welzijnswerk en voor mijn oproep om mensen met elkaar in <em>verbinding</em> te brengen. Daarom zeggen we ook tegen gemeenten: probeer de <em>verbindingen</em> tussen buurthuiswerk en dagbesteding, en tussen welzijnswerk en informele zorg veel beter te leggen. Volgens mij wordt mevrouw Agema dus op haar wenken bediend: er gebeurt juist wat zij graag wil."
"nl.proc.ob.d.h-tk-20102011-67-5.1.6.15","nl.proc","speech",0.05838855,"2011-03-30","Heijnen","PvdA","De heer","mp",2,"commons"," vinger opgestoken, omdat hij vindt dat het in dit geval te ver is gegaan. De heer Van Raak <em>verbindt</em> het met iets volstrekt anders, maar daarmee wekt hij wel de suggestie dat de klokkenluider op het ministerie van ELI iets te maken heeft met een van die netwerken."
"nl.proc.ob.d.h-tk-20112012-91-2.1.4.4","nl.proc","speech",0.05838855,"2012-06-05","Slob","ChristenUnie","De heer","mp",2,"commons"," minister-president om transparant en open de discussies te voeren en met elkaar te zoeken naar een weg die voor allen begaanbaar is. Wij moeten niet maar één koers uitzetten, maar ook mogelijkheden voor voldragen alternatieven bekijken. Ik zou graag van de minister-president horen dat hij zich daaraan <em>verbindt</em>."
"nl.proc.ob.d.h-tk-20112012-21-8.1.10.8","nl.proc","speech",0.05838855,"2011-11-09","Van Hijum","CDA","De heer","mp",2,"commons"," gedaan dat de commissie niet realistisch vindt. Zij zegt vervolgens dat zij de aanbevelingen van de commissie leidend wil laten zijn voor het debat, maar zij <em>verbindt</em> daar geen conclusies aan en trekt daar geen consequenties uit. Ik vind dit inconsequent, want dan moet zij die motie niet indienen."
"nl.proc.ob.d.h-tk-20072008-1894-1913.1.7.1","nl.proc","speech",0.057847153,"2007-11-20","Dezentjé Hamming","VVD","Mevrouw","mp",7,"commons"," zal zijn. De aanbesteding is mislukt, de stichting EKD is failliet, er zijn miljoenen over de balk gesmeten. Welke consequenties <em>verbindt</em> de minister hieraan? Hij moet nu bij voorrang een verwijsindex opzetten, waarmee het EKD een hoofdstuk van het EPD wordt. Op het punt van de campussen zet de minister de Kamer weer op de wachtlijst. Het gaat"
"nl.proc.ob.d.h-tk-20122013-100-7.1.6.1","nl.proc","speech",0.057847153,"2013-06-26","Schouten","ChristenUnie","Mevrouw","mp",6,"commons"," een van de vier pijlers van Van Rompuy. Ik heb het dan natuurlijk over de bankenunie. De eurogroep heeft donderdag een akkoord bereikt over directe steunverlening aan noodlijdende banken uit het noodfonds ESM. Hiervoor wordt maar liefst 60 miljard euro opzij gezet. Er is weliswaar een aantal voorwaarden aan de directe bankensteun <em>verbonden</em>, en er"
"nl.proc.ob.d.h-tk-20072008-5875-5901.1.8.1","nl.proc","speech",0.057847153,"2008-05-14","Ortega-Martijn","ChristenUnie","Mevrouw","mp",6,"commons"," ondersteund. Hoe vaak is sprake van oneigenlijk gebruik en op welke wijze wordt gehandhaafd? Mijn fractie is het eens met de definitie, maar <em>verbindt</em> daaraan de conclusie dat, als er gastouderopvang is door opa's, oma's, vrienden of buren die de combinatie van arbeid en zorg ondersteunen, er geen sprake is van oneigenlijk gebruik van de regeling"
"nl.proc.ob.d.h-tk-20122013-86-13.1.8.1","nl.proc","speech",0.057847153,"2013-05-23","Litjens","VVD","De heer","mp",6,"commons"," januari 2011 wordt afgerekend op basis van de door de provincies gerealiseerde prestaties in de periode 2007 tot en met 2010. Het restant dat na de afrekening overblijft, wordt via het Provinciefonds over de provincies verdeeld. De Algemene Rekenkamer heeft hierover opgemerkt dat het ministerie geen consequenties <em>verbindt</em> aan de geleverde"
"nl.proc.ob.d.h-tk-20072008-3902-3914.1.7.27","nl.proc","speech",0.05743245,"2008-02-14","Vos","PvdA","Mevrouw","mp",10,"commons"," in de nota Nederland Open in <em>Verbinding</em> heeft beloofd om Rijkswerkplek 2 geheel op open standaarden en zo veel mogelijk op open source te baseren; verzoekt de regering, ervoor zorg te dragen dat bij vernieuwing van de centrale systemen de aanbesteding volledig in lijn is met de uitgangspunten van Nederland Open in <em>Verbinding</em>, en gaat over tot de orde van de dag. Deze motie is voorgesteld door het lid Vos. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund. Zij krijgt nr. 116 ( 26643 )."
"nl.proc.ob.d.h-tk-20142015-111-7.1.4.82","nl.proc","speech",0.05743245,"2015-09-10","Klaver","GroenLinks","De heer","mp",2,"commons","Dit is weer een schets. Dat doet de premier heel vaak, schetsen hoe het Europese speelveld eruitziet en hoe wij daarin een rol spelen of wat onze positie daarin precies is. Mijn vraag is: wat is het standpunt van Nederland en waarom legt het kabinet die strakke <em>verbinding</em>? Waarom is dat nodig? Het is niet nodig om die <em>verbinding</em> te leggen. Je kunt"
"nl.proc.ob.d.h-tk-20112012-37-6.1.5.5","nl.proc","speech",0.057299413,"2011-12-15","Van Bommel","SP","De heer","mp",2,"commons","Nee, er zijn nog veel meer mensen zoek. Het Joegoslavië-tribunaal had een lijst opgesteld. Daarvan zijn de belangrijkste personen opgepakt. Nederland moet wat de SP-fractie betreft vaker de poot stijf houden, maar ik hoor graag het oordeel van de regering omdat ik daaraan consequenties <em>verbind</em>. Ik denk aan de uitbreiding van Schengen. Ik denk dat"
"nl.proc.ob.d.h-tk-20152016-28-29.1.7.4","nl.proc","speech",0.057299413,"2015-11-24","Van Veldhoven","D66","Mevrouw","mp",3,"commons"," twee verhalen. <em>Verbind</em> ze. Grijp de kans. Maak van Nederland weer een serieuze speler in het klimaatdebat, in het belang van landen als Bangladesh maar ook heel erg in ons eigen belang. Kom op voor Nederland. Kom op voor het klimaat."
"nl.proc.ob.d.h-tk-20142015-15-9.1.7.13","nl.proc","speech",0.056855228,"2014-10-16","Dik-Faber","ChristenUnie","Mevrouw","mp",8,"commons","Mijn vijfde motie luidt als volgt.  Motie De Kamer,  gehoord de beraadslaging,  verzoekt de regering, artikel 46, lid 3 en 4, van de vervoerconcessie aan te passen zodat NS verplicht is te voorzien in een <em>verbinding</em> met Luik en Düsseldorf door middel van een intercityverbinding zodra de infrastructuur daarvoor gereed is,  en gaat over tot de orde van de dag.  Deze motie is voorgesteld door het lid Dik-Faber. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund.  Zij krijgt nr. 548 ( 29984 )."
"nl.proc.ob.d.h-tk-20112012-105-70.1.4.1","nl.proc","speech",0.05627208,"2012-07-05","El Fassed","GroenLinks","De heer","mp",14,"commons","Voorzitter. Ik dien de volgende motie in. Motie De Kamer, gehoord de beraadslaging, overwegende dat het programmabureau \"Nederland Open in <em>Verbinding</em>\" is gestopt met stimulerende en ondersteunende taken; overwegende dat het beleid voor open standaarden en open source software van kracht blijft na 2011 en de uitvoering door (mede)overheden doorgaat"
"nl.proc.ob.d.h-tk-20122013-56-6.1.19.1","nl.proc","speech",0.05448521,"2013-02-28","Dik-Faber","ChristenUnie","Mevrouw","mp",22,"commons"," Tongeren. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund. Zij krijgt nr. 390 (22026) . Motie De Kamer, gehoord de beraadslaging, constaterende dat de <em>verbinding</em> Breda-Noorderkempen-Antwerpen slechts acht keer per dag geboden gaat worden; constaterende dat deze <em>verbinding</em> is uitgesteld in verband met de tijdelijke intercity Den"
"nl.proc.ob.d.h-tk-20122013-56-6.1.4.1","nl.proc","speech",0.053723138,"2013-02-28","De Rouwe","CDA","De heer","mp",7,"commons"," Fyraproblematiek. Wij hebben onze eigen voorstellen, maar voor het parlement is het belangrijk dat wij kijken wat er mis is gegaan de afgelopen jaren. Kunnen wij nu al lessen trekken voor de toekomst van een snelle <em>verbinding</em>? Die vraag moeten wij ons immers wel stellen. Een van de conclusies is dat de Kamer keer op keer over de snelle <em>verbinding</em> en"
"nl.proc.ob.d.h-tk-20122013-26-8.1.4.37","nl.proc","speech",0.053552058,"2012-11-22","Van Veldhoven","D66","Mevrouw","mp",2,"commons","Mijn fractie hecht veel waarde aan goede internationale <em>verbindingen</em>. Ik ben dus blij dat de staatssecretaris bereid is om daar veel gesprekken over te voeren. Ik zie echter niet helemaal in wat de tegenstelling is tussen de mogelijkheid om wat meer op de lange termijn, structureel, met elkaar te overleggen en overleggen over individuele dossiers"
"nl.proc.ob.d.h-tk-20132014-21-11.1.7.14","nl.proc","speech",0.053552058,"2013-11-07","Jacobi","PvdA","Mevrouw","mp",2,"commons"," rust. Dit heeft zeker een functie. Dit zijn een paar voorbeelden. Ik wil graag van de staatssecretaris weten of zij met haar collega's van andere ministeries, onder anderen die van I en M en Defensie, dit soort gesprekken voert, waarbij bij knelpunten alles uit de kast wordt gehaald om het natuurnetwerk via dit soort creativiteit voor elkaar te krijgen. Mijn andere vraag gaat over de juridische aspecten. Hoe gaat het Rijk een en ander sturen, als het provincies niet lukt om <em>verbindingen</em> te leggen?"
"nl.proc.ob.d.h-tk-20112012-78-5.1.12.23","nl.proc","speech",0.053552058,"2012-04-18","Sterk","CDA","Mevrouw","mp",5,"commons"," voldoende <em>verbindingen</em> te leggen zijn met andere wetten die wij hebben geïmplementeerd of nog zullen implementeren. Ik heb al gezegd dat het volgens mij uiteindelijk de stip op de horizon zou moeten zijn dat al die wetten maar één doel hebben, namelijk om mensen te laten meedoen en te laten participeren, naar vermogen of op welke manier dan ook. Daarom"
"nl.proc.ob.d.h-tk-20102011-54-6.1.18.3","nl.proc","speech",0.053552058,"2011-02-17","Jacobi","PvdA","Mevrouw","mp",13,"commons","De andere motie betreft de realisatie van natuur in relatie tot klimaatadaptatie. Motie De Kamer, gehoord de beraadslaging, overwegende dat de rijksmiddelen tekortschieten voor de realisatie van natuur; overwegende dat robuuste verbindingszones zijn geschrapt, maar <em>verbindingen</em> tussen natuurgebieden nodig blijven; overwegende dat Europa de"
"nl.proc.ob.d.h-tk-20142015-32-11.1.5.158","nl.proc","speech",0.052731242,"2014-12-03","Knops","CDA","De heer","mp",1,"commons","Dus als ik de heer Van Vliet goed begrijp, zegt hij: er moet een <em>verbinding</em> zijn met sociale huurwoningen. Dat begrijp ik. Maar, zegt hij verder, het is niet uitgesloten dat er ook <em>verbindingen</em> mogen zijn met andere groepen die toevallig ook in die wijk aanwezig zijn. Het is niet verboden om dat te doen. Het hoeft dus niet voor 100% terug te slaan op de sociale huurwoningen. Dat is namelijk de kunstmatigheid die in de praktijk voor veel problemen zorgt."
"nl.proc.ob.d.h-tk-20062007-4543-4553.1.8.3","nl.proc","speech",0.051410157,"2007-06-20","Bouwmeester","PvdA","Mevrouw","mp",10,"commons",", gelden daarvoor heel strenge eisen. Zo moet je naar het postkantoor of naar Holland Casino om je te laten registreren. Je moet aangeven met hoeveel geld je wilt gokken. Zoals aangegeven, zijn daaraan veel restricties <em>verbonden</em>. Wij zijn het daar helemaal mee eens. Het moet de mensen namelijk niet gemakkelijk gemaakt worden om even in hun pauze achter"
"nl.proc.ob.d.h-tk-20072008-1146-1195.1.15.1","nl.proc","speech",0.051410157,"2007-10-31","Van der Vlies","SGP","De heer","mp",11,"commons",", bedrijfsopvolging – ik denk aan de jongeboerenregeling – en een vitale plattelandsontwikkeling. Verantwoordelijk omdat het rechtstreeks <em>verbonden</em> is aan ons uitgangspunt van Bijbels genormeerd rentmeesterschap. In dat verband speelt bijvoorbeeld voor mijn fractie ook sterk de ethische vraag of produceren voor mond of motor ons maar om het even kan zijn. Wij"
"nl.proc.ob.d.h-tk-20082009-960-1021.1.9.1","nl.proc","speech",0.05061626,"2008-10-22","Pechtold","D66","De heer","mp",10,"commons"," bieden geen garantie voor de toekomst. Wij zijn sinds kort onlosmakelijk met IJsland <em>verbonden</em> via Icesave. Dat kan ook anders. Ik las het: neem IJsland op in de Unie. Ik zag het idee op de tv. Dat lijkt misschien een vluggertje, maar verdient zoiets ook niet gewoon serieuze aandacht, vraag ik ook de staatssecretaris. De Kopenhagencriteria zijn"
"nl.proc.ob.d.h-tk-20152016-12-9.1.12.13","nl.proc","speech",0.05061626,"2015-10-08","Mohandis","PvdA","De heer","mp",11,"commons"," gerefereerd aan de brief die wij van Media Valley hebben gekregen. Het sprak mij zeer aan om de rol van de creatieve sector te versterken, en om alles wat in het gebied-Utrecht-Hilversum-Amsterdam rond media gebeurt verder te versterken. Een element dat ik miste en dat ik wil toevoegen is de rol van het onderwijs. Dat is onlosmakelijk <em>verbonden</em> met"
"nl.proc.ob.d.h-tk-20082009-4638-4639.1.4.1","nl.proc","speech",0.050136983,"2009-02-19","De Roon","PVV","De heer","mp",12,"commons"," geworden. Dit is het aangewezen moment om de eis van vrijlating van Galid kracht bij te zetten. De Gazastrook is beschadigd en ook Hamas heeft belang bij humanitaire hulp en wederopbouw. <em>Verbind</em> daarom nu de vrijlating van Galid als voorwaarde aan steun voor Gaza. Daarom de volgende motie. De Kamer, gehoord de beraadslaging, overwegende dat Hamas"
"nl.proc.ob.d.h-tk-20142015-109-25.1.13.1","nl.proc","speech",0.050136983,"2015-09-08","Van Vliet","Van Vliet","De heer","mp",13,"commons",", afhankelijk van hoe het amendement van de heer Omtzigt landt in de Kamer.  Dan kom ik op de dividendbelasting bij indirecte en directe overheidslichamen. De staatssecretaris bood een opening die ik graag wil benutten door hem te prikkelen via een motie, waaraan ik geen termijn <em>verbind</em>. Ik neem aan dat deze welwillend tegemoet wordt gezien door de"
"nl.proc.ob.d.h-tk-20072008-6244-6274.1.15.25","nl.proc","speech",0.049238067,"2008-05-27","Vendrik","GroenLinks","De heer","mp",3,"commons"," <em>verbinding</em> tussen burgers in Nederland en het Europese project. Misschien kunnen wij het erover eens zijn dat de uitslag van het referendum over de grondwet was dat die <em>verbinding</em> ontbrak, nog los van wat men vond van dat volkslied of die vlag, en dat het ons wat waard moet zijn om die <em>verbinding</em> te herstellen. Europa komt niet verder zonder vormen van"
"nl.proc.ob.d.h-tk-20112012-55-4.1.5.20","nl.proc","speech",0.048733052,"2012-02-16","Van Tongeren","GroenLinks","Mevrouw","mp",2,"commons","Precies. Ik vind het amendement op zichzelf sympathiek. Wel heb ik er een twijfelpunt bij, waarover ik graag de collega van de VVD hoor en misschien straks ook de minister. Hoe voorkom je nu dat bedrijven op die plekken de directe <em>verbinding</em> gebruiken en daar waar het duurder is, de kosten afwentelen op alle gebruikers? Dus de publieke"
"nl.proc.ob.d.h-tk-20072008-3902-3914.1.12.9","nl.proc","speech",0.048733052,"2008-02-14","Vendrik","GroenLinks","De heer","mp",2,"commons"," 2.0. In die contra-expertise staat dat met de huidige werkwijze de volgende stap bemoeilijkt wordt. Dat is toch regelrecht in strijd met Nederland Open in <em>Verbinding</em>? Dat accepteert de staatssecretaris toch niet? Het kabinet heeft dan toch alle reden om vast te stellen dat het de verkeerde kant opgaat?"
"nl.proc.ob.d.h-tk-20082009-807-827.1.6.5","nl.proc","speech",0.048733052,"2008-10-09","Koopmans","CDA","De heer","mp",2,"commons","Voorzitter. Ik heb daarbij wel een opmerking te maken. Als bekende Nederlanders de behoefte hebben om met foto en al in de krant te komen, moeten zij niet boos zijn als ik met hen meedenk over de teksten die bij die foto komen. Ik maakte de <em>verbinding</em> naar het wetsvoorstel, want ik denk dat het buitengewoon relevant is om te kijken hoe mensen in"
"nl.proc.ob.d.h-tk-20052006-5203-5248.1.16.74","nl.proc","speech",0.048733052,"2006-06-01","Duyvendak","GroenLinks","De heer","mp",2,"commons","Voorzitter. Sorry dat ik hierover doorga, maar ik snap nog niet precies hoe dit procedureel in het besluit zit. Verder de verhouding tot de Noordvleugel. De minister was voornemens om op 30 juni het voorgenomen besluit te veranderen in een besluit. In dat besluit zou dan staan dat er geen snelle <em>verbinding</em> naar het Noorden komt. Nu zal het worden"
"nl.proc.ob.d.h-tk-20052006-5203-5248.1.32.1","nl.proc","speech",0.048733052,"2006-06-01","Duyvendak","GroenLinks","De heer","mp",8,"commons"," 2,73 mld. voor een snelle <em>verbinding</em> naar het Noorden niet te plegen voordat deze alternatieven en het transitiealternatief zijn onderzocht, en gaat over tot de orde van de dag. Deze motie is voorgesteld door de leden Duyvendak en Gerkens. Naar mij blijkt, wordt zij voldoende ondersteund. Zij krijgt nr. 30 ( 27658 )."
"nl.proc.ob.d.h-tk-20142015-15-14.1.6.4","nl.proc","speech",0.048733052,"2014-10-16","Van der Staaij","SGP","De heer","mp",9,"commons"," het gemeentelijk coffeeshopbeleid uitdrukkelijk ook de <em>verbinding</em> wordt gelegd met een preventief beleid ter voorkoming van drugsverslaving,  en gaat over tot de orde van de dag.  Deze motie is voorgesteld door de leden Van der Staaij, Oskam en Rebel. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund.  Zij krijgt nr. 328 ( 24077 )."
